385,342435.0690,477401.5680,1.8280,GS
386,342435.9630,477400.7120,1.8290,GS
387,342437.1080,477400.0300,1.3900,GS
388,342439.5870,477400.1890,1.2010,GS
389,342440.0310,477398.9220,0.3470,GS
390,342434.3300,477404.6490,1.7130,GS
391,342434.3700,477406.6500,1.8670,GS
392,342435.6760,477407.6190,1.7850,GS
393,342436.0990,477408.3140,1.1680,GS
394,342437.5180,477409.5890,0.4210,GS
395,342438.7210,477409.2150,0.2700,GS
396,342438.7300,477409.2300,0.2640,BW
397,342439.2130,477408.8060,1.5530,BW
398,342440.2090,477408.4590,1.4120,BW
399,342441.8600,477408.2840,0.0480,BW
400,342443.8280,477420.6940,-0.1130,GS
401,342441.6040,477421.7840,-0.0060,GS
402,342440.5380,477422.6950,-0.0740,GS
403,342440.5630,477425.7730,-0.0140,GS
404,342440.1050,477428.6520,0.3920,GS
405,342441.7510,477429.9660,0.3480,GS
406,342443.2150,477430.5540,0.3060,GS
407,342445.1920,477430.5960,0.0340,GS
408,342446.1050,477430.9200,-0.1120,BW
409,342446.9510,477430.8830,0.7020,BW
410,342446.1460,477435.5700,-0.1320,GS
411,342444.7860,477438.3100,-0.0830,GS
412,342443.0660,477440.9090,-0.1490,GS
413,342440.4140,477444.0600,-0.2040,GS
414,342439.3070,477446.4970,-0.1850,GS
415,342438.7190,477448.5950,-0.2330,GS
416,342439.6930,477450.8230,-0.3180,GS
417,342440.8360,477452.9480,-0.3920,GS
418,342441.7930,477455.5850,-0.5540,GS
419,342442.0330,477457.9750,-0.5160,GS
420,342441.7290,477460.3750,-0.4440,GS
421,342439.6410,477461.4110,-0.4420,GS
422,342437.1790,477461.0290,-0.3080,GS
423,342435.4060,477459.5800,-0.2000,GS
424,342434.9660,477459.1460,-0.1320,GS
425,342436.4220,477463.4400,1.1860,GS
426,342437.1080,477462.3060,-0.0580,GS
427,342434.8590,477459.5190,0.1070,GS
428,342434.2190,477459.8570,1.3150,GS
429,342425.3900,477488.7580,2.5460,QW
430,342424.5130,477490.3500,2.5850,QW
434,342437.2590,477408.5260,0.3360,WTL
435,342437.7420,477408.4510,0.3010,WTL
1000,342100.7070,477474.3270,-0.4260,DEPHB
1001,342100.9610,477474.2450,-0.6670,DEPHB
1002,342101.5020,477474.2120,-0.7100,DEPHB
1003,342102.4060,477474.2790,-0.9250,DEPHB
1004,342103.4860,477474.2870,-1.1010,DEPHB
1005,342104.3450,477474.3650,-1.0590,DEPHB
1006,342105.3140,477474.4060,-1.1620,DEPHB
1007,342106.0640,477474.3980,-1.2330,DEPHB
1008,342106.8850,477474.4330,-1.4890,DEPHB
1009,342107.5570,477474.4900,-1.5600,DEPHB
1010,342108.0370,477474.4930,-1.5770,DEPHB
1011,342109.4090,477474.4540,-2.1920,DEPHB
1012,342110.0300,477474.4720,-2.4050,DEPHB
1013,342110.8170,477474.4040,-2.3880,DEPHB
1014,342111.6570,477474.3960,-2.5520,DEPHB
1015,342112.3590,477474.4680,-2.3480,DEPHB
1016,342113.0540,477474.5280,-2.4350,DEPHB
1017,342113.6330,477474.5850,-2.3550,DEPHB
1018,342115.2460,477474.5680,-2.4410,DEPHB
1019,342115.6580,477474.5450,-2.5460,DEPHB
1020,342116.4470,477474.4660,-2.5490,DEPHB
1021,342117.2980,477474.4920,-2.3650,DEPHB
1022,342118.2530,477474.5490,-2.2040,DEPHB
1023,342118.9830,477474.5850,-2.6150,DEPHB
1024,342119.7050,477474.6620,-2.6740,DEPHB
1026,342121.3490,477474.5280,-2.8440,DEPHB
1027,342122.3130,477474.5480,-2.9140,DEPHB
1028,342123.2410,477474.5730,-2.4830,DEPHB
1029,342124.1280,477474.5790,-2.4380,DEPHB
1030,342125.2090,477474.6790,-2.4700,DEPHB
1031,342125.7670,477474.6890,-2.8990,DEPHB
1032,342125.7730,477474.7710,-3.0270,DEPHB
1033,342127.4910,477474.7350,-3.0350,DEPHB
1034,342128.0170,477474.6010,-3.1780,DEPHB
1035,342128.9300,477474.1540,-2.9060,DEPHB
1036,342129.0990,477474.5920,-2.9840,DEPHB
1037,342129.6290,477474.3310,-3.0720,DEPHB
1038,342130.5190,477474.6040,-2.8390,DEPHB
1039,342130.5790,477474.7810,-2.9900,DEPHB
1040,342131.1020,477474.7130,-3.1430,DEPHB
1041,342131.8060,477474.4410,-3.2920,DEPHB
1042,342132.8390,477474.6230,-2.9170,DEPHB
1043,342133.4620,477474.7710,-3.1380,DEPHB
1044,342134.4230,477474.7920,-3.3150,DEPHB
1045,342135.1520,477474.8180,-3.3950,DEPHB
1046,342135.7770,477474.8000,-3.2730,DEPHB
1047,342136.2060,477474.8370,-3.3150,DEPHB
1048,342136.7720,477474.7540,-3.3520,DEPHB
1049,342137.3880,477474.7930,-3.3600,DEPHB
1050,342138.0320,477474.7880,-3.4290,DEPHB
1051,342138.7910,477474.8420,-3.2680,DEPHB
1052,342139.3240,477474.8470,-3.0990,DEPHB
1053,342140.0080,477474.8310,-3.1570,DEPHB
1054,342140.9500,477474.8630,-3.1650,DEPHB
1055,342142.0780,477474.9330,-2.9870,DEPHB
1056,342143.1150,477474.9020,-3.1260,DEPHB
1057,342144.4090,477474.9040,-3.1390,DEPHB
1058,342145.5330,477474.9550,-3.0230,DEPHB
1059,342146.7750,477475.0540,-2.9960,DEPHB
1060,342147.9240,477475.0460,-3.0680,DEPHB
1061,342148.7220,477475.0000,-2.9790,DEPHB
1062,342149.6530,477475.0250,-2.9720,DEPHB
1063,342150.8210,477474.9940,-2.7990,DEPHB
1064,342152.0600,477475.0110,-2.7040,DEPHB
1065,342153.1220,477475.0980,-2.7030,DEPHB
1066,342154.0230,477475.0960,-2.6490,DEPHB
1067,342154.7910,477475.1570,-2.7710,DEPHB
1068,342155.4680,477475.0340,-2.8820,DEPHB
1069,342156.0590,477474.6730,-2.7770,DEPHB
1070,342156.8430,477474.6120,-2.9230,DEPHB
1071,342157.1800,477475.0690,-2.9390,DEPHB
1072,342157.6470,477474.9740,-2.8520,DEPHB
1073,342158.4370,477475.1840,-2.5750,DEPHB
1074,342160.2350,477475.2890,-2.7810,DEPHB
1075,342160.4380,477475.2820,-2.7180,DEPHB
1076,342161.4400,477475.2950,-2.6420,DEPHB
1077,342162.5790,477475.3550,-2.2670,DEPHB
1078,342163.4810,477475.3300,-2.6220,DEPHB
1079,342164.3760,477475.3530,-2.5430,DEPHB
1080,342165.3480,477475.3580,-2.3930,DEPHB
1081,342166.0670,477475.4880,-2.2570,DEPHB
1082,342166.1280,477475.4170,-2.2590,DEPHB
1083,342179.8840,477469.9690,-2.6970,DEPHB
1084,342180.3530,477469.6750,-2.7970,DEPHB
1085,342181.0310,477469.2700,-2.7570,DEPHB
1086,342181.6230,477468.8550,-2.7320,DEPHB
1087,342182.3570,477468.3270,-2.9140,DEPHB
1088,342183.3380,477467.6730,-2.8910,DEPHB
1089,342184.0950,477467.1760,-2.8220,DEPHB
1090,342184.6830,477466.7490,-2.7640,DEPHB
1091,342185.1590,477466.3840,-2.6790,DEPHB
1092,342185.4670,477466.2500,-2.7730,DEPHB
1093,342189.0410,477463.8560,-2.5550,DEPHB
1094,342189.6600,477463.4080,-2.6700,DEPHB
1095,342190.4690,477462.8520,-2.3130,DEPHB
1096,342191.0630,477462.4500,-2.7130,DEPHB
1097,342191.6880,477462.0070,-2.6130,DEPHB
1098,342192.0180,477461.7990,-2.6450,DEPHB
1099,342193.9700,477460.4860,-2.5400,DEPHB
1100,342194.7600,477459.9150,-2.5260,DEPHB
1101,342195.5280,477459.4220,-2.4820,DEPHB
1102,342196.4240,477458.7140,-2.6320,DEPHB
1103,342197.2380,477458.0550,-2.4950,DEPHB
1104,342198.2000,477457.4680,-2.8040,DEPHB
1105,342199.2210,477456.8460,-2.7640,DEPHB
1106,342200.0470,477456.3160,-2.6800,DEPHB
1107,342200.8670,477455.7920,-2.6390,DEPHB
1108,342201.4190,477455.4180,-2.7240,DEPHB
1109,342202.2290,477454.6600,-3.2240,DEPHB
1110,342202.9860,477454.0220,-3.3330,DEPHB
1111,342204.0820,477453.4390,-3.1490,DEPHB
1112,342204.8870,477452.9220,-3.3310,DEPHB
1113,342205.6060,477452.4700,-2.9110,DEPHB
1114,342206.1800,477452.0740,-2.9630,DEPHB
1115,342206.7220,477451.6930,-2.9020,DEPHB
1116,342207.3510,477451.4000,-3.1420,DEPHB
1117,342207.8430,477451.0100,-3.0940,DEPHB
1118,342208.2260,477450.6740,-3.0370,DEPHB
1119,342208.7440,477450.4460,-3.0540,DEPHB
1120,342208.8570,477450.4070,-3.0690,DEPHB
1121,342210.3190,477449.3560,-3.1580,DEPHB
1122,342210.5930,477449.0620,-3.2260,DEPHB
1123,342211.0070,477448.7520,-3.1340,DEPHB
1124,342211.5210,477448.5380,-3.1130,DEPHB
1125,342212.1630,477448.0100,-3.0880,DEPHB
1126,342212.6900,477447.5360,-2.9880,DEPHB
1127,342213.6800,477447.0260,-2.9980,DEPHB
1128,342214.3570,477446.5420,-2.9490,DEPHB
1129,342215.3270,477445.9080,-2.8060,DEPHB
1130,342216.1990,477445.3490,-2.8800,DEPHB
1131,342217.1700,477444.6950,-2.8800,DEPHB
1132,342217.8790,477444.2120,-2.8360,DEPHB
1133,342218.7150,477443.6150,-2.7340,DEPHB
1134,342219.3250,477443.1800,-2.6710,DEPHB
1135,342220.0460,477442.6110,-2.5070,DEPHB
1136,342220.8470,477442.0630,-2.7940,DEPHB
1137,342221.8650,477441.4370,-2.3310,DEPHB
1138,342222.6730,477440.9720,-2.8090,DEPHB
1139,342223.6160,477440.4140,-2.7790,DEPHB
1140,342224.2910,477439.9360,-2.7940,DEPHB
1141,342225.0470,477439.2320,-2.9940,DEPHB
1142,342225.6860,477438.7570,-3.1250,DEPHB
1143,342226.7280,477438.0770,-3.0740,DEPHB
1144,342227.5100,477437.6690,-2.9890,DEPHB
1145,342228.2590,477437.1590,-2.7470,DEPHB
1146,342229.1100,477436.6400,-2.8380,DEPHB
1147,342230.1180,477435.9360,-2.4780,DEPHB
1148,342231.1750,477435.3140,-2.3950,DEPHB
1149,342232.0110,477434.7200,-2.6310,DEPHB
1150,342232.8730,477434.1080,-2.5090,DEPHB
1151,342234.5730,477432.7810,-2.9410,DEPHB
1152,342235.1270,477432.4110,-2.8710,DEPHB
1153,342235.9100,477431.8660,-2.7730,DEPHB
1154,342236.6140,477431.5580,-2.7210,DEPHB
1155,342236.8710,477431.5310,-2.7680,DEPHB
1156,342236.9730,477431.3540,-2.9610,DEPHB
1157,342237.6560,477430.9080,-2.6860,DEPHB
1158,342238.1510,477430.6460,-2.5460,DEPHB
1159,342238.4920,477430.3110,-2.8670,DEPHB
1160,342238.9560,477429.8610,-3.3290,DEPHB
1161,342239.5050,477429.6530,-3.1620,DEPHB
1162,342239.9330,477429.2060,-3.0800,DEPHB
1163,342240.5030,477428.7680,-3.1880,DEPHB
1164,342241.2610,477428.2880,-2.9070,DEPHB
1165,342241.8060,477427.9360,-2.7020,DEPHB
1166,342242.6920,477427.3760,-2.6690,DEPHB
1167,342243.4230,477426.9380,-2.5870,DEPHB
1168,342244.3510,477426.3090,-2.5310,DEPHB
1169,342244.9880,477425.9260,-2.5630,DEPHB
1170,342245.7250,477425.4380,-2.6010,DEPHB
1171,342246.2640,477425.0860,-2.6240,DEPHB
1172,342246.6530,477424.7890,-2.7230,DEPHB
1173,342247.2110,477424.4420,-2.5270,DEPHB
1174,342247.4010,477424.3130,-2.5650,DEPHB
1175,342254.3220,477419.5270,-2.7700,DEPHB
1176,342255.0940,477418.9500,-2.9610,DEPHB
1177,342255.7430,477418.5200,-2.4830,DEPHB
1178,342256.5180,477418.1140,-2.5930,DEPHB
1179,342257.1390,477417.6860,-2.6320,DEPHB
1180,342257.5930,477417.3570,-2.6900,DEPHB
1181,342257.8880,477417.1470,-2.9440,DEPHB
1182,342258.4270,477416.6460,-2.5860,DEPHB
1183,342259.2170,477416.3160,-2.6700,DEPHB
1184,342260.0250,477415.7530,-2.4580,DEPHB
1185,342260.7480,477415.1400,-2.2910,DEPHB
1186,342261.4340,477414.6780,-2.1620,DEPHB
1187,342262.2570,477414.1400,-1.8730,DEPHB
1188,342262.6720,477413.8690,-1.6060,DEPHB
1189,342263.0310,477413.5740,-1.8360,DEPHB
1190,342265.3320,477412.1280,-0.8430,DEPHB
1191,342265.7990,477411.8610,-0.7290,DEPHB
1192,342265.8790,477411.7320,-0.7550,DEPHB
1194,342270.0060,477409.0210,-0.3480,DEPHB
1196,342209.5050,477435.8700,-3.4370,DEPHB
1197,342208.4560,477433.8440,-3.1730,DEPHB
1198,342207.0950,477431.7310,-3.0250,DEPHB
1199,342205.4460,477429.6240,-2.9090,DEPHB
1200,342203.3740,477427.6100,-3.2740,DEPHB
1201,342200.9510,477425.3120,-3.3390,DEPHB
1202,342199.0400,477423.3010,-3.2190,DEPHB
1203,342196.8040,477420.9010,-3.1400,DEPHB
1204,342194.2480,477418.6710,-3.1060,DEPHB
1205,342191.7460,477416.9540,-3.2500,DEPHB
1206,342188.8650,477415.4590,-2.9820,DEPHB
1207,342185.2920,477413.6560,-2.8540,DEPHB
1208,342181.8700,477411.7530,-2.9610,DEPHB
1209,342178.3560,477410.1800,-2.9210,DEPHB
1210,342174.5070,477408.8600,-3.0500,DEPHB
1211,342171.2500,477407.9860,-3.0850,DEPHB
1212,342167.3420,477407.0090,-3.2440,DEPHB
1213,342163.5080,477406.0890,-3.2580,DEPHB
1214,342159.6760,477405.4210,-3.2670,DEPHB
1215,342155.8360,477405.1010,-3.2420,DEPHB
1216,342152.3960,477404.5090,-3.2120,DEPHB
1217,342149.1970,477403.6510,-3.1940,DEPHB
1218,342145.8680,477402.6680,-2.9960,DEPHB
1219,342142.7180,477401.8440,-3.0660,DEPHB
1220,342140.2650,477400.7390,-3.0100,DEPHB
1221,342138.6970,477399.6030,-3.0650,DEPHB
1222,342137.8260,477398.6180,-3.2520,DEPHB
1223,342137.1940,477397.5780,-3.1670,DEPHB
1224,342136.7190,477396.7960,-3.1990,DEPHB
1225,342136.3100,477395.9820,-3.3550,DEPHB
1226,342135.7290,477394.6260,-3.2730,DEPHB
1227,342135.1350,477393.2980,-3.3270,DEPHB
1228,342134.6970,477392.0430,-3.2910,DEPHB
1229,342133.9780,477390.2840,-2.7930,DEPHB
1230,342133.0370,477388.5550,-3.3430,DEPHB
1231,342131.8030,477386.5930,-3.3540,DEPHB
1232,342129.9810,477384.1270,-3.3360,DEPHB
1233,342128.5530,477382.1280,-3.3490,DEPHB
1234,342127.4530,477379.9850,-3.4670,DEPHB
1235,342126.1270,477376.9370,-3.2880,DEPHB
1236,342124.7570,477374.3570,-3.4960,DEPHB
1237,342122.6480,477371.6060,-3.5400,DEPHB
1238,342120.3400,477369.2900,-3.6300,DEPHB
1239,342118.6220,477367.3300,-3.4990,DEPHB
1240,342116.7260,477364.7100,-3.5210,DEPHB
1241,342115.0450,477362.3830,-3.6960,DEPHB
1242,342113.2000,477359.5390,-3.8020,DEPHB
1243,342109.7340,477355.1490,-3.4700,DEPHB
1244,342109.3030,477354.7060,-3.2000,DEPHB
1245,342106.9410,477352.0480,-3.3850,DEPHB
1246,342105.3570,477349.3560,-3.3260,DEPHB
1247,342104.1890,477346.4410,-3.3740,DEPHB
1248,342103.0100,477343.9880,-3.2430,DEPHB
1249,342101.1020,477340.9760,-3.7560,DEPHB
1250,342099.0700,477338.2510,-3.8330,DEPHB
1251,342097.6700,477336.0250,-3.3520,DEPHB
